ID,open_month,end_month,window,STATUS
5059785,-15,0,15,Paid
5059787,-7,0,7,Closed
5059788,-12,0,12,Paid
5059790,-30,0,30,No Loan
5059791,-43,0,43,No Loan
5059793,-33,0,33,No Loan
5059794,-11,0,11,Paid
5059795,-6,0,6,No Loan
5059796,-37,0,37,No Loan
5059797,-52,0,52,No Loan
5059798,-40,0,40,Paid
5059799,-59,0,59,No Loan
5059800,-19,0,19,Paid
5059801,-25,0,25,No Loan
5059802,-5,0,5,Paid
5059803,-27,0,27,Paid
5059805,-26,0,26,No Loan
5059807,-24,0,24,No Loan
5059808,-44,0,44,No Loan
5059809,-52,0,52,No Loan
5059810,-10,0,10,No Loan
5059811,-23,0,23,Paid
5059812,-21,0,21,No Loan
5059813,-2,0,2,Paid
5059814,-8,0,8,No Loan
5059815,-34,0,34,No Loan
5059816,-18,0,18,No Loan
5059817,-16,0,16,Paid
5059820,-53,0,53,Closed
5059821,-53,0,53,No Loan
5059822,-40,0,40,Paid
5059823,-40,0,40,No Loan
5059825,-23,0,23,No Loan
5059826,-6,0,6,No Loan
5059827,-23,0,23,Paid
5059828,-35,0,35,No Loan
5059830,-2,0,2,No Loan
5059834,-1,0,1,Paid
5059835,-56,0,56,No Loan
5059836,-24,0,24,Paid
5059837,-17,0,17,Paid
5059838,-25,0,25,Paid
5059839,-9,0,9,Paid
5059840,-28,0,28,No Loan
5059841,-15,0,15,Paid
5059842,-14,0,14,No Loan
5059844,-49,0,49,Paid
5059846,-18,0,18,No Loan
5059847,-4,0,4,Paid
5059848,-57,0,57,No Loan
5059849,-36,0,36,No Loan
5059851,-36,0,36,No Loan
5059852,-32,0,32,Paid
5059853,-37,0,37,Paid
5059854,-60,0,60,No Loan
5059855,-23,0,23,Paid
5059856,-24,0,24,Paid
5059857,-8,0,8,No Loan
5059858,-3,0,3,Paid
5059859,-39,0,39,No Loan
5059860,-25,0,25,Paid
5059861,-26,0,26,Paid
5059862,-48,0,48,Paid
5059863,-55,0,55,Paid
5059865,-28,0,28,Paid
5059866,-25,0,25,No Loan
5059867,-33,0,33,No Loan
5059869,-29,0,29,Paid
5059870,-29,0,29,No Loan
5059871,-37,0,37,Paid
5059872,-26,0,26,No Loan
5059873,-38,0,38,Paid
5059874,-40,0,40,Paid
5059875,-40,0,40,Paid
5059877,-15,0,15,No Loan
5059878,-45,0,45,No Loan
5059879,-48,0,48,Paid
5059880,-18,0,18,No Loan
5059882,-34,0,34,Paid
5059883,-58,0,58,Paid
5059884,-56,0,56,Paid
5059885,-31,0,31,No Loan
5059886,-33,0,33,No Loan
5059887,-53,0,53,Paid
5059888,-47,0,47,Paid
5059889,-44,-1,43,Paid
5059890,-35,0,35,Paid
5059891,-22,0,22,No Loan
5059892,-22,0,22,Paid
5059893,-30,0,30,Paid
5059894,-20,0,20,Paid
5059895,-20,0,20,No Loan
5059896,-13,0,13,No Loan
5059897,-17,0,17,Paid
5059898,-6,0,6,Paid
5059899,-16,-1,15,No Loan
5059900,-1,0,1,Paid
5059901,-9,0,9,Paid
5059902,-9,0,9,Paid
5059903,-52,0,52,No Loan
5059905,-32,0,32,No Loan
5059906,-22,0,22,No Loan
5059907,-9,0,9,Paid
5059909,-7,0,7,No Loan
5059910,-56,0,56,No Loan
5059911,-7,0,7,No Loan
5059912,-6,0,6,Paid
5059913,-20,0,20,No Loan
5059914,-22,0,22,Paid
5059915,-47,0,47,Paid
5059916,-17,0,17,No Loan
5059917,-22,0,22,Paid
5059918,-37,0,37,Paid
5059920,-5,0,5,Paid
5059921,-5,0,5,Paid
5059922,-24,0,24,Paid
5059924,-55,0,55,Paid
5059925,-1,0,1,Paid
5059928,-55,0,55,Paid
5059929,-52,0,52,No Loan
5059930,0,0,0,Closed
5059932,-54,0,54,Paid
5059935,-41,0,41,No Loan
5059936,-37,0,37,Paid
5059938,-31,0,31,No Loan
5059939,-4,0,4,No Loan
5059940,-23,0,23,No Loan
5059941,-48,0,48,Paid
5059942,-60,0,60,No Loan
5059943,-25,0,25,No Loan
5059944,-9,0,9,Paid
5059945,-4,0,4,Paid
5059946,-27,0,27,Paid
5059947,-35,0,35,No Loan
5059948,-40,0,40,No Loan
5059949,-30,0,30,No Loan
5059951,-1,0,1,No Loan
5059952,-13,0,13,Paid
5059953,-28,0,28,Paid
5059954,-32,0,32,Paid
5059955,-43,0,43,Paid
5059957,-52,0,52,Paid
5059958,-18,0,18,No Loan
5059961,-51,0,51,Paid
5059962,-56,0,56,Paid
5059963,-37,0,37,No Loan
5059965,-51,0,51,No Loan
5059966,-18,0,18,Paid
5059967,-56,0,56,Paid
5059971,-49,0,49,Paid
5059972,-19,0,19,Paid
5059973,-41,0,41,Paid
5059974,-55,0,55,Paid
5059975,-20,0,20,Paid
5059976,-11,0,11,Paid
5059977,-22,0,22,Paid
5059978,-13,0,13,Paid
5059979,-16,0,16,No Loan
5059980,-33,0,33,Paid
5059981,-36,0,36,Paid
5059983,-9,0,9,No Loan
5059984,-44,0,44,Paid
5059985,-7,0,7,Paid
5059986,-43,0,43,No Loan
5059987,-22,0,22,Paid
5059988,-20,0,20,No Loan
5059991,-8,0,8,Paid
5059995,-53,0,53,No Loan
5059996,-50,0,50,No Loan
5059998,-30,0,30,Paid
5059999,-16,0,16,No Loan
5060000,-15,0,15,No Loan
5060001,-47,0,47,No Loan
5060002,-48,0,48,Paid
5060006,-29,0,29,No Loan
5060007,-47,0,47,Paid
5060008,-39,0,39,Paid
5060009,-10,0,10,Paid
5060010,-32,0,32,Paid
5060015,-7,0,7,Paid
5060016,-28,0,28,No Loan
5060017,-3,0,3,No Loan
5060018,-13,0,13,Paid
5060019,-5,0,5,Paid
5060020,-56,0,56,Paid
5060021,-44,0,44,Paid
5060022,-33,0,33,Paid
5060023,-21,0,21,Paid
5060024,-7,0,7,No Loan
5060025,-10,0,10,Paid
5060026,-8,0,8,Paid
5060027,-6,0,6,Paid
5060028,-17,0,17,Paid
5060029,-21,0,21,Paid
5060030,-39,0,39,Paid
5060031,-26,0,26,No Loan
5060032,-44,0,44,Paid
5060033,-44,0,44,Paid
5060034,-10,0,10,Paid
5060035,-47,0,47,Paid
5060036,-39,0,39,Paid
5060037,-19,0,19,No Loan
5060038,-16,0,16,No Loan
5060039,-33,0,33,Paid
5060040,-39,0,39,No Loan
5060041,-23,0,23,Paid
5060042,-54,0,54,Paid
5060043,-12,0,12,Paid
5060044,-15,0,15,Paid
5060045,-18,0,18,Paid
5060046,-20,0,20,Paid
5060047,-23,0,23,Paid
5060048,-44,0,44,Paid
5060049,-48,0,48,No Loan
5060050,-48,0,48,No Loan
5060051,-48,0,48,No Loan
5060054,-49,0,49,Paid
5060055,-48,0,48,No Loan
5060056,-49,0,49,No Loan
5060058,-47,0,47,No Loan
5060059,-10,0,10,Paid
5060060,-38,0,38,No Loan
5060061,-24,0,24,Paid
5060062,-27,0,27,Paid
5060063,-22,0,22,Paid
5060064,-23,0,23,No Loan
5060065,-24,0,24,Paid
5060067,-32,0,32,No Loan
5060068,-4,0,4,Paid
5060071,-45,0,45,Paid
5060074,-35,0,35,No Loan
5060077,-19,0,19,Paid
5060078,-22,0,22,Paid
5060081,-43,0,43,No Loan
5060082,-8,0,8,No Loan
5060084,-33,0,33,No Loan
5060085,-33,-1,32,No Loan
5060086,-33,0,33,No Loan
5060087,-33,0,33,No Loan
5060088,-21,0,21,No Loan
5060089,-33,0,33,No Loan
5060091,-7,-1,6,Paid
5060093,-21,0,21,No Loan
5060094,-23,-1,22,Paid
5060095,-6,0,6,No Loan
5060096,-7,-1,6,Paid
5060099,-6,0,6,No Loan
5060100,-30,0,30,Paid
5060102,-54,0,54,No Loan
5060103,-30,0,30,Paid
5060104,-13,0,13,Paid
5060105,-13,0,13,No Loan
5060106,-31,0,31,No Loan
5060107,-5,0,5,Paid
5060108,-31,0,31,Paid
5060109,-40,0,40,No Loan
5060110,-9,0,9,No Loan
5060111,-7,0,7,No Loan
5060112,-58,0,58,No Loan
5060113,-57,0,57,No Loan
5060114,-39,0,39,No Loan
5060115,-39,0,39,Paid
5060116,-44,0,44,No Loan
5060117,-20,0,20,No Loan
5060118,-15,0,15,No Loan
5060119,-49,-1,48,Paid
5060120,-9,-1,8,Paid
5060121,-49,0,49,Paid
5060122,-36,0,36,Paid
5060123,-36,0,36,Paid
5060124,-42,0,42,No Loan
5060125,-24,-1,23,Paid
5060126,-17,-1,16,Paid
5060127,-18,0,18,Paid
5060128,-26,0,26,Paid
5060129,-10,0,10,No Loan
5060130,-6,0,6,Paid
5060131,-16,0,16,No Loan
5060133,-33,0,33,No Loan
5060134,-12,0,12,Paid
5060135,-18,0,18,Paid
5060136,-29,0,29,No Loan
5060137,-21,0,21,No Loan
5060138,-10,0,10,No Loan
5060139,-15,0,15,No Loan
5060140,-2,0,2,Paid
5060141,-29,0,29,Paid
5060142,-8,0,8,No Loan
5060143,-5,0,5,Paid
5060144,-12,0,12,No Loan
5060145,-15,0,15,No Loan
5060146,-15,0,15,No Loan
5060147,-22,0,22,No Loan
5060148,-24,0,24,No Loan
5060149,-5,0,5,Paid
5060152,-15,0,15,Paid
5060155,-7,-1,6,Paid
5060156,-49,0,49,No Loan
5060157,-19,0,19,No Loan
5060158,-20,0,20,No Loan
5060159,-32,-1,31,Paid
5060160,-6,0,6,No Loan
5060161,-23,0,23,No Loan
5060162,-32,0,32,No Loan
5060163,-8,0,8,Paid
5060164,-13,0,13,No Loan
5060165,-6,0,6,Paid
5060168,-46,0,46,No Loan
5060169,-52,0,52,No Loan
5060170,-50,0,50,No Loan
5060171,-8,0,8,No Loan
5060172,-10,0,10,No Loan
5060173,-11,0,11,No Loan
5060176,-43,0,43,No Loan
5060177,-1,0,1,No Loan
5060178,-22,0,22,No Loan
5060179,-24,0,24,Paid
5060180,-29,-1,28,No Loan
5060181,-14,-1,13,No Loan
5060182,-4,0,4,Paid
5060183,-37,0,37,Paid
5060184,-8,0,8,Paid
5060185,-18,0,18,Paid
5060187,-12,0,12,Paid
5060188,-52,0,52,No Loan
5060189,-47,0,47,No Loan
5060192,-9,0,9,Paid
5060193,-3,0,3,Paid
5060194,-1,0,1,Paid
5060196,-48,0,48,Paid
5060197,-56,0,56,Paid
5060198,-60,0,60,Paid
5060202,-43,0,43,No Loan
5060203,-31,0,31,Paid
5060204,-13,0,13,No Loan
5060205,-20,0,20,Paid
5060206,-17,0,17,Paid
5060207,-8,0,8,Paid
5060208,-1,0,1,Paid
5060209,-9,0,9,No Loan
5060210,-34,0,34,Paid
5060211,-48,0,48,Paid
5060212,-37,0,37,Paid
5060213,-2,0,2,Paid
5060217,-9,0,9,No Loan
5060218,-45,0,45,Paid
5060219,-18,0,18,Paid
5060220,-18,0,18,No Loan
5060221,-13,0,13,Paid
5060222,-18,0,18,Paid
5060223,-27,0,27,No Loan
5060224,-29,0,29,Paid
5060225,-12,0,12,No Loan
5060226,-41,0,41,Paid
5060227,-39,0,39,Paid
5060228,-39,0,39,Paid
5060229,-29,0,29,Paid
5060230,-41,0,41,No Loan
5060231,-35,0,35,Paid
5060232,-13,0,13,No Loan
5060233,-13,0,13,Paid
5060234,-13,0,13,No Loan
5060235,-53,0,53,No Loan
5060236,-30,0,30,Paid
5060237,-45,0,45,Paid
5060238,-19,0,19,No Loan
5060241,-59,0,59,No Loan
5060242,-29,0,29,Paid
5060243,-20,0,20,Paid
5060244,-17,-1,16,Paid
5060248,-6,0,6,No Loan
5060249,-41,0,41,Paid
5060250,-14,0,14,No Loan
5060252,-18,0,18,No Loan
5060253,-13,0,13,No Loan
5060259,-41,0,41,Paid
5060260,-7,0,7,No Loan
5060261,-31,-1,30,Paid
5060264,-50,0,50,No Loan
5060265,-24,0,24,Paid
5060266,-15,0,15,Paid
5060267,-23,0,23,Paid
5060268,-26,0,26,Paid
5060271,-11,-1,10,Paid
5060272,-37,0,37,No Loan
5060273,-16,0,16,Paid
5060274,-40,0,40,Paid
5060277,-7,0,7,Paid
5060281,-48,-1,47,Paid
5060283,-11,0,11,Paid
5060284,-31,0,31,Paid
5060286,-20,0,20,No Loan
5060287,-16,0,16,No Loan
5060288,-5,0,5,Paid
5060290,-19,0,19,Paid
5060291,-20,0,20,No Loan
5060292,-17,0,17,Paid
5060293,-17,0,17,Paid
5060294,-24,0,24,No Loan
5060295,-30,0,30,No Loan
5060296,-39,0,39,Paid
5060297,-19,0,19,Paid
5060298,-22,0,22,No Loan
5060299,-34,0,34,Paid
5060300,-36,0,36,No Loan
5060301,-36,0,36,No Loan
5060303,-1,-1,0,Paid
5060304,-1,0,1,Closed
5060305,-6,0,6,Paid
5060306,-23,0,23,Paid
5060307,-53,0,53,Paid
5060308,-39,0,39,No Loan
5060309,-43,-1,42,Paid
5060310,0,0,0,Paid
5060311,0,0,0,Paid
5060312,-53,0,53,No Loan
5060313,-6,0,6,No Loan
5060314,-15,0,15,No Loan
5060315,-36,-1,35,No Loan
5060316,-9,0,9,Paid
5060317,-6,0,6,No Loan
5060318,-15,0,15,No Loan
5060319,-51,0,51,Paid
5060320,-59,-1,58,Paid
5060321,-59,0,59,Paid
5060323,-42,0,42,No Loan
5060326,-21,0,21,Paid
5060327,-10,0,10,Paid
5060328,-16,0,16,No Loan
5060329,-4,0,4,No Loan
5060330,-36,0,36,Paid
5060334,-45,0,45,No Loan
5060336,-33,0,33,No Loan
5060337,-33,0,33,No Loan
5060338,-33,0,33,No Loan
5060339,-28,0,28,Paid
5060340,-51,-1,50,No Loan
5060341,-51,0,51,Paid
5060342,-51,0,51,Paid
5060344,-44,0,44,Paid
5060346,-27,-1,26,No Loan
5060347,-51,0,51,Paid
5060348,-56,-1,55,Paid
5060349,-24,0,24,No Loan
5060350,-40,0,40,Paid
5060352,-18,0,18,No Loan
5060353,-18,0,18,Paid
5060354,-6,0,6,Closed
5060355,-19,0,19,Paid
5060356,-19,0,19,No Loan
5060357,-4,0,4,Paid
5060358,-43,0,43,No Loan
5060359,-5,0,5,No Loan
5060360,-12,0,12,No Loan
5060361,-43,0,43,No Loan
5060366,-5,0,5,Paid
5060367,-42,-1,41,Paid
5060368,-9,0,9,Paid
5060369,-39,-1,38,No Loan
5060370,-8,-1,7,Paid
5060371,-36,-1,35,Paid
5060372,-6,0,6,Paid
5060373,0,0,0,Paid
5060374,-33,0,33,Paid
5060375,-6,0,6,Paid
5060376,-10,-1,9,Paid
5060377,-13,0,13,Paid
5060378,-19,-1,18,Paid
5060379,-23,0,23,Paid
5060380,-27,0,27,No Loan
5060381,-27,0,27,No Loan
5060387,-29,0,29,Paid
5060388,-32,0,32,Paid
5060390,-11,0,11,Paid
5060391,-49,0,49,No Loan
5060392,-12,0,12,Paid
5060393,-12,0,12,Closed
5060394,-21,0,21,Paid
5060395,-22,0,22,Paid
5060396,-34,0,34,Paid
5060397,-2,-1,1,No Loan
5060399,-9,0,9,No Loan
5060401,-43,0,43,Paid
5060402,-18,0,18,No Loan
5060403,-30,0,30,No Loan
5060404,-12,0,12,No Loan
5060405,-5,0,5,Paid
5060406,-6,0,6,Closed
5060407,-6,0,6,Closed
5060408,-9,0,9,Paid
5060409,-11,0,11,No Loan
5060410,-12,0,12,Paid
5060411,-14,0,14,Paid
5060412,-17,0,17,No Loan
5060413,-19,0,19,Closed
5060414,-20,0,20,No Loan
5060415,-23,0,23,Paid
5060416,-25,0,25,Paid
5060417,-25,0,25,Paid
5060418,-28,0,28,Paid
5060419,-35,0,35,Paid
5060422,-7,-1,6,No Loan
5060423,-12,0,12,No Loan
5060424,-12,-1,11,Paid
5060425,-3,0,3,Paid
5060426,-44,-1,43,No Loan
5060427,-15,-1,14,Paid
5060428,-60,0,60,Paid
5060431,-20,0,20,No Loan
5060432,-42,0,42,Paid
5060433,-60,0,60,Paid
5060434,-23,0,23,No Loan
5060435,-36,0,36,Paid
5060437,-49,0,49,No Loan
5060438,-7,0,7,Paid
5060439,-3,0,3,Paid
5060440,-14,0,14,Paid
5060441,-17,0,17,Paid
5060442,-17,0,17,Paid
5060443,-23,0,23,No Loan
5060444,-28,0,28,Paid
5060445,-31,0,31,Paid
5060446,-38,0,38,Paid
5060449,-12,0,12,Paid
5060450,-12,0,12,Paid
5060451,-6,0,6,Paid
5060452,-60,0,60,Paid
5060453,-60,0,60,Paid
5060454,-46,0,46,Paid
5060456,-20,0,20,No Loan
5060457,-47,0,47,Paid
5060458,-26,-1,25,Paid
5060459,-16,0,16,Paid
5060460,-12,0,12,Paid
5060461,-18,0,18,No Loan
5060462,-18,0,18,No Loan
5060463,-17,0,17,No Loan
5060464,-17,0,17,No Loan
5060466,-2,0,2,No Loan
5060468,-7,0,7,Paid
5060469,-44,0,44,No Loan
5060473,-19,0,19,No Loan
5060474,-22,0,22,No Loan
5060475,-16,0,16,Paid
5060476,-15,0,15,No Loan
5060477,-44,0,44,Paid
5060478,-40,0,40,No Loan
5060479,-50,0,50,Paid
5060480,-56,0,56,No Loan
5060481,-38,0,38,No Loan
5060482,-1,0,1,Paid
5060483,-17,0,17,Paid
5060484,-40,0,40,Paid
5060485,-42,0,42,Paid
5060486,-10,0,10,Paid
5060487,-40,0,40,Paid
5060488,-42,0,42,Paid
5060489,-6,0,6,No Loan
5060490,-34,0,34,Paid
5060491,-41,0,41,No Loan
5060492,-18,0,18,Paid
5060493,-21,0,21,No Loan
5060494,-22,0,22,No Loan
5060495,-7,0,7,No Loan
5060496,-6,0,6,No Loan
5060497,-20,0,20,Paid
5060498,-24,0,24,Paid
5060499,-33,0,33,No Loan
5060500,-52,0,52,Paid
5060502,-28,0,28,No Loan
5060504,-37,-1,36,No Loan
5060505,-34,-1,33,Paid
5060506,-25,0,25,Paid
5060507,-34,0,34,Paid
5060508,-35,0,35,Paid
5060509,-34,-1,33,No Loan
5060510,-20,0,20,No Loan
5060511,-59,0,59,30 Days Due
5060512,-28,0,28,Paid
5060513,-5,0,5,Paid
5060517,-19,-1,18,No Loan
5060518,-35,0,35,No Loan
5060521,-51,0,51,Paid
5060523,-15,0,15,Paid
5060524,-17,0,17,Paid
5060525,-22,0,22,Paid
5060526,-45,0,45,Paid
5060527,-26,0,26,Paid
5060529,-44,0,44,Paid
5060534,-17,0,17,No Loan
5060536,-4,0,4,Paid
5060537,-7,0,7,No Loan
5060538,-28,0,28,No Loan
5060539,-16,0,16,Paid
5060541,-7,0,7,No Loan
5060542,-7,0,7,No Loan
5060544,-17,0,17,Paid
5060545,-3,0,3,No Loan
5060546,-1,0,1,No Loan
5060547,-1,0,1,Paid
5060548,-8,0,8,Paid
5060549,-12,0,12,Paid
5060551,-37,0,37,Paid
5060552,-6,0,6,Paid
5060555,-59,0,59,No Loan
5060556,-53,0,53,Paid
5060558,-13,0,13,Paid
5060559,-20,0,20,Paid
5060560,-27,0,27,Paid
5060561,-30,0,30,Paid
5060562,-36,0,36,Paid
5060563,-47,0,47,Paid
5060564,-1,0,1,Paid
5060566,-27,0,27,Paid
5060568,-7,0,7,No Loan
5060569,-20,0,20,Paid
5060570,-56,0,56,No Loan
5060571,-51,0,51,No Loan
5060573,-14,0,14,No Loan
5060574,-14,0,14,Paid
5060575,-17,0,17,No Loan
5060580,-5,0,5,No Loan
5060582,-54,0,54,Paid
5060583,-17,0,17,Paid
5060584,-58,0,58,No Loan
5060585,-10,0,10,Paid
5060588,-37,0,37,No Loan
5060589,-30,0,30,No Loan
5060590,-1,0,1,Paid
5060591,-11,0,11,Closed
5060592,-30,0,30,Paid
5060593,-38,0,38,Paid
5060594,-46,0,46,Paid
5060595,-33,0,33,No Loan
5060596,-45,0,45,No Loan
5060597,-43,0,43,Paid
5060598,-25,0,25,No Loan
5060599,-22,0,22,No Loan
5060600,-9,0,9,Paid
5060601,-44,0,44,Paid
5060602,-28,0,28,Paid
5060603,-21,0,21,No Loan
5060604,-22,0,22,Paid
5060605,-38,0,38,Paid
5060607,-59,0,59,No Loan
5060608,-52,0,52,No Loan
5060612,-28,0,28,No Loan
5060613,-4,0,4,Paid
5060614,-12,0,12,No Loan
5060617,-52,0,52,No Loan
5060618,-40,0,40,No Loan
5060619,-52,0,52,No Loan
5060620,-11,0,11,No Loan
5060621,-32,0,32,No Loan
5060622,-32,0,32,No Loan
5060623,-3,0,3,No Loan
5060625,-56,0,56,Paid
5060628,-27,0,27,Paid
5060629,-29,0,29,Paid
5060630,-22,0,22,Paid
5060631,-10,0,10,Paid
5060632,-33,0,33,Paid
5060633,-46,0,46,Paid
5060634,-31,0,31,Paid
5060635,-49,0,49,No Loan
5060636,-32,0,32,No Loan
5060637,-57,0,57,No Loan
5060639,-6,0,6,No Loan
5060641,-44,0,44,No Loan
5060642,-41,0,41,No Loan
5060643,-4,0,4,No Loan
5060644,-26,0,26,No Loan
5060645,-10,0,10,Paid
5060646,-18,0,18,Paid
5060647,-6,0,6,Paid
5060648,-4,0,4,No Loan
5060652,-36,0,36,Paid
5060653,-28,0,28,Paid
5060654,-10,-1,9,Paid
5060655,-35,0,35,No Loan
5060656,-29,-1,28,No Loan
5060657,-51,0,51,Paid
5060658,-54,0,54,Paid
5060659,-57,0,57,Paid
5060663,-57,0,57,Paid
5060664,-57,0,57,Paid
5060666,-57,0,57,No Loan
5060668,-55,0,55,No Loan
5060670,-56,-1,55,No Loan
5060671,-29,-1,28,Paid
5060672,-25,0,25,Paid
5060673,-16,0,16,No Loan
5060674,-30,0,30,Paid
5060675,-37,0,37,Paid
5060680,-55,0,55,No Loan
5060683,-33,0,33,Paid
5060684,-8,0,8,Paid
5060685,-28,0,28,Paid
5060686,-29,0,29,Paid
5060687,-36,0,36,Paid
5060688,-38,0,38,Paid
5060689,-51,0,51,Paid
5060693,-3,0,3,Paid
5060694,-23,0,23,Paid
5060695,-24,0,24,No Loan
5060696,-56,0,56,No Loan
5060697,-36,0,36,Paid
5060698,-8,0,8,Paid
5060699,-23,0,23,No Loan
5060700,-55,0,55,Paid
5060701,-8,0,8,Paid
5060702,-26,0,26,Paid
5060703,-57,0,57,Paid
5060704,-10,0,10,Paid
5060705,-21,0,21,Paid
5060706,-54,0,54,No Loan
5060707,-14,0,14,No Loan
5060708,-56,0,56,Paid
5060709,-36,0,36,No Loan
5060710,-32,0,32,No Loan
5060711,-5,0,5,Paid
5060712,-26,0,26,Paid
5060713,-32,0,32,Paid
5060714,-39,0,39,Paid
5060715,-5,0,5,No Loan
5060716,-18,0,18,Paid
5060717,-31,0,31,Paid
5060718,-37,0,37,No Loan
5060719,-17,0,17,No Loan
5060720,-15,0,15,Paid
5060721,-43,0,43,Paid
5060722,-25,0,25,No Loan
5060723,-6,0,6,No Loan
5060729,-59,0,59,Paid
5060730,-11,0,11,No Loan
5060732,-19,0,19,Paid
5060734,-28,0,28,Paid
5060735,-11,0,11,Paid
5060738,-24,0,24,No Loan
5060739,-24,0,24,Paid
5060743,-53,0,53,Paid
5060744,-35,0,35,Paid
5060745,-20,0,20,Paid
5060746,-7,0,7,Paid
5060747,-34,0,34,No Loan
5060749,-51,0,51,No Loan
5060750,-52,0,52,No Loan
5060751,-12,0,12,No Loan
5060752,-12,0,12,No Loan
5060753,-34,0,34,No Loan
5060754,-22,0,22,No Loan
5060755,-10,0,10,No Loan
5060756,-6,0,6,No Loan
5060757,-2,0,2,Paid
5060758,-38,0,38,Paid
5060759,-43,0,43,No Loan
5060760,-1,0,1,Closed
5060761,-1,0,1,No Loan
5060762,-1,0,1,Paid
5060763,-7,0,7,Paid
5060764,-1,0,1,Paid
5060765,-51,0,51,No Loan
5060766,-13,0,13,Paid
5060767,-51,0,51,Paid
5060771,-31,-1,30,No Loan
5060772,-20,0,20,No Loan
5060773,-11,0,11,No Loan
5060774,-51,0,51,No Loan
5060776,-58,-1,57,No Loan
5060778,-36,0,36,Paid
5060779,-46,0,46,No Loan
5060780,-32,0,32,No Loan
5060782,-9,0,9,No Loan
5060783,-22,0,22,Paid
5060784,-40,0,40,No Loan
5060785,-10,0,10,No Loan
5060788,-5,0,5,No Loan
5060789,-9,0,9,No Loan
5060790,-42,0,42,Paid
5060791,-9,0,9,Paid
5060794,-27,0,27,No Loan
5060795,-31,0,31,No Loan
5060796,-35,0,35,Paid
5060797,-44,0,44,Paid
5060798,-51,0,51,Paid
5060799,-9,0,9,Paid
5060802,-57,0,57,Paid
5060803,-35,0,35,Paid
5060804,-34,0,34,No Loan
5060805,-28,0,28,No Loan
5060806,-13,0,13,No Loan
5060807,-1,0,1,No Loan
5060808,-1,0,1,No Loan
5060809,-5,0,5,Paid
5060810,-11,0,11,Paid
5060811,-13,0,13,Paid
5060812,-20,0,20,Paid
5060814,-28,0,28,Paid
5060815,-56,0,56,No Loan
5060818,-43,0,43,No Loan
5060819,-33,0,33,Paid
5060820,-18,0,18,Paid
5060821,-18,0,18,Paid
5060822,-11,0,11,No Loan
5060823,-11,0,11,No Loan
5060824,-17,0,17,No Loan
5060825,-23,0,23,Paid
5060826,-7,0,7,No Loan
5060827,-4,0,4,No Loan
5060828,-3,0,3,No Loan
5060829,-6,0,6,Paid
5060830,-16,0,16,No Loan
5060831,-3,0,3,Paid
5060832,-9,0,9,Paid
5060833,-11,0,11,Paid
5060834,-10,0,10,Paid
5060835,-15,0,15,Paid
5060836,-34,0,34,Paid
5060837,-14,0,14,Paid
5060838,-34,0,34,No Loan
5060839,-17,0,17,Paid
5060840,-6,0,6,No Loan
5060841,-15,0,15,Paid
5060842,-19,0,19,No Loan
5060843,-32,0,32,No Loan
5060846,-44,0,44,Paid
5060847,-56,0,56,Paid
5060849,-6,0,6,Paid
5060850,-36,0,36,Paid
5060852,-59,0,59,Paid
5060854,-26,0,26,No Loan
5060855,-39,0,39,No Loan
5060856,-42,0,42,Paid
5060858,-1,0,1,Paid
5060859,-1,0,1,Closed
5060860,-2,0,2,Paid
5060861,-3,0,3,Paid
5060862,-4,0,4,Paid
5060863,-5,0,5,Closed
5060864,-7,0,7,Paid
5060865,-8,0,8,Paid
5060866,-9,0,9,Paid
5060867,-9,0,9,Closed
5060868,-10,0,10,Closed
5060869,-13,0,13,No Loan
5060870,-18,0,18,Paid
5060871,-19,0,19,No Loan
5060873,-1,0,1,Paid
5060876,-18,0,18,Paid
5060877,-24,0,24,No Loan
5060878,-31,0,31,Paid
5060879,-38,0,38,Paid
5060882,-43,0,43,No Loan
5060883,-53,0,53,No Loan
5060885,-4,0,4,Paid
5060886,-42,0,42,No Loan
5060887,-25,0,25,Paid
5060888,-24,0,24,No Loan
5060889,-40,0,40,No Loan
5060890,-48,0,48,No Loan
5060891,-39,0,39,No Loan
5060892,-19,0,19,Paid
5060894,-28,0,28,Paid
5060895,-30,0,30,No Loan
5060896,-29,0,29,Paid
5060897,-32,0,32,Paid
5060898,-46,0,46,Paid
5060899,-23,0,23,No Loan
5060900,-3,0,3,No Loan
5060903,-5,0,5,No Loan
5060904,-36,0,36,No Loan
5060905,-48,0,48,Paid
5060906,-7,0,7,Paid
5060908,-51,0,51,No Loan
5060909,-18,0,18,Paid
5060910,-15,0,15,No Loan
5060911,-22,0,22,No Loan
5060912,-36,0,36,No Loan
5060913,-22,0,22,Paid
5060917,-41,0,41,No Loan
5060918,-47,0,47,Paid
5060919,-47,0,47,Paid
5060920,-8,0,8,Paid
5060921,-10,0,10,Paid
5060922,-14,0,14,Paid
5060923,-20,0,20,Paid
5060924,-23,0,23,Paid
5060925,-28,0,28,Paid
5060926,-12,0,12,No Loan
5060927,-24,0,24,Paid
5060928,-40,0,40,No Loan
5060929,0,0,0,Paid
5060930,-21,0,21,No Loan
5060933,-31,0,31,Paid
5060934,-39,-1,38,No Loan
5060936,-24,-1,23,No Loan
5060938,-25,-1,24,Paid
5060939,-47,0,47,Paid
5060940,-38,0,38,Paid
5060941,-54,0,54,Paid
5060944,-6,0,6,Paid
5060945,-2,0,2,Paid
5060947,-6,0,6,No Loan
